1,2,3,4,5,6,7,8,9,10,11,12,Label,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02455.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02456.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02457.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02458.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02459.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02460.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02461.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02462.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02463.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02464.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02465.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02466.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02467.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02468.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02469.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02470.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02471.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02472.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02473.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02474.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02475.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02476.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02477.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02478.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02485.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02486.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02487.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02488.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02489.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02490.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02491.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02492.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02493.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02494.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02495.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02496.jpg,5,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02497.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02498.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02499.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02500.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02501.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02502.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02503.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02504.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02505.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02506.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02507.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02508.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02515.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02516.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02517.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02518.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02519.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02520.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02521.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02522.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02523.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02524.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02525.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02526.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02527.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02528.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02529.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02530.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02531.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02532.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02533.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02534.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02535.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02536.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02537.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02538.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02539.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02540.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02541.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02542.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02543.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02544.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02545.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02546.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02547.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02548.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02549.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02550.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02556.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02557.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02558.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02559.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02560.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02561.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02562.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02563.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02564.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02565.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02566.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02567.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02568.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02569.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02570.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02571.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02572.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02573.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02574.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02575.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02576.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02577.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02578.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02579.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02589.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02590.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02591.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02592.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02593.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02594.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02595.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02596.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02597.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02598.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02599.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02600.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02601.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02602.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02603.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02604.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02605.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02606.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02607.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02608.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02609.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02610.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02611.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02612.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02613.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02614.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02615.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02616.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02617.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02618.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02619.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02620.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02621.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02622.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02623.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02624.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02625.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02626.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02627.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02628.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02629.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02630.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02631.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02632.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02633.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02634.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02635.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02636.jpg,1,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02637.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02638.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02639.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02640.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02641.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02642.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02643.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02644.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02645.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02646.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02647.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02648.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02649.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02650.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02651.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02652.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02653.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02654.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02655.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02656.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02657.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02658.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02659.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02660.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02675.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02676.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02677.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02678.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02679.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02680.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02681.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02682.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02683.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02684.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02685.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02686.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02687.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02688.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02689.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02690.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02691.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02692.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02693.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02694.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02695.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02696.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02697.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02698.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02699.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02700.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02701.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02702.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02703.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02704.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02705.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02706.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02707.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02708.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02709.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02710.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02720.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02721.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02722.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02723.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02724.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02725.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02726.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02727.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02728.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02729.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02730.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02731.jpg,5,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02732.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02733.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02734.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02735.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02736.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02737.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02738.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02739.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02740.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02741.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02742.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02743.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02744.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02745.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02746.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02747.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02748.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02749.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02750.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02751.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02752.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02753.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02754.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02755.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02756.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02757.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02758.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02759.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02760.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02761.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02762.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02763.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02764.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02765.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02766.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02767.jpg,4,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02770.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02771.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02772.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02773.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02774.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02775.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02776.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02777.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02778.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02779.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02780.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02781.jpg,5,,,
D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02787.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02788.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02789.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02790.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02791.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02792.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02793.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02794.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02795.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02796.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02797.jpg,D:\Dataset Skripsi Batch Final Image Face Detection\S3\img02798.jpg,4,,,
